OBJECTID,MapUnit,IdentityConfidence,Label,Symbol,DataSourceID,Notes,MapUnitPolys_ID,Shape_Length,Shape_Area
"1",Cu,certain,_u,Cu,DAS01,,MUP0001,"43008.07005589305","26012198.68173803"
"2",Cu,certain,_u,Cu,DAS01,,MUP0002,"26914.54498819723","8819690.769682502"
"3",Cu,certain,_u,Cu,DAS01,,MUP0003,"40200.14713529912","32587888.99405587"
"4",Cu,certain,_u,Cu,DAS01,,MUP0004,"14711.45956169209","2150096.470116849"
"5",Cu,certain,_u,Cu,DAS01,,MUP0005,"1843.332012594575","218365.7531168106"
"6",Cu,certain,_u,Cu,DAS01,,MUP0006,"2409.218477408407","370841.958100439"
"7",Cu,certain,_u,Cu,DAS01,,MUP0007,"5268.585715283452","1323224.26161207"
"8",Cu,certain,_u,Cu,DAS01,,MUP0008,"11600.71973917259","4045572.551845583"
"9",Cu,certain,_u,Cu,DAS01,,MUP0009,"13264.44019196741","2662141.868248164"
"10",Cu,certain,_u,Cu,DAS01,changed from Ym to Cu to match printed map,MUP0010,"1185.840254054709","85344.57666952586"
"11",Cu,certain,_u,Cu,DAS01,,MUP0011,"3465.902808412838","700317.3334710953"
"12",Cu,certain,_u,Cu,DAS01,,MUP0012,"58281.28141740458","35384733.20889191"
"13",Cu,certain,_u,Cu,DAS01,,MUP0013,"56837.70122097094","29316848.12046386"
"14",Cu,certain,_u,Cu,DAS01,,MUP0014,"3156.161314676374","677083.6086622962"
"15",Cu,certain,_u,Cu,DAS01,,MUP0015,"9929.731387434551","2815252.988381769"
"16",Cu,certain,_u,Cu,DAS01,,MUP0016,"12535.21975396618","1678718.380828351"
"17",Cu,certain,_u,Cu,DAS01,,MUP0017,"15452.09675509415","2863813.732038376"
"18",Cu,certain,_u,Cu,DAS01,,MUP0018,"111368.8787424492","68082155.80394176"
"19",Cu,certain,_u,Cu,DAS01,,MUP0019,"67373.68741128735","46787536.81348738"
"20",Cu,certain,_u,Cu,DAS01,,MUP0020,"2517.105562065457","419131.6199086067"
"21",Cu,certain,_u,Cu,DAS01,,MUP0021,"3267.079643879669","362370.7595555141"
"22",Cu,certain,_u,Cu,DAS01,,MUP0022,"89445.71447957821","54991712.40259659"
"23",Cu,certain,_u,Cu,DAS01,,MUP0023,"45188.35474221536","17583325.50842731"
"24",Cu,certain,_u,Cu,DAS01,,MUP0024,"18880.46465064069","6826307.217057508"
"25",Cu,certain,_u,Cu,DAS01,,MUP0025,"30496.72660155736","23950756.46616553"
"26",Cu,certain,_u,Cu,DAS01,,MUP0026,"20808.12797476496","11021432.77812707"
"27",Cu,certain,_u,Cu,DAS01,,MUP0027,"6921.828097985886","655674.3098633623"
"28",Cu,certain,_u,Cu,DAS01,,MUP0028,"1885.883265484603","234123.4237151939"
"29",Cu,certain,_u,Cu,DAS01,,MUP0029,"28185.94204951552","12404099.01444231"
"30",Cu,certain,_u,Cu,DAS01,,MUP0030,"51234.93201078378","18787425.46975181"
"31",Cu,certain,_u,Cu,DAS01,,MUP0031,"2914.733169921721","298376.3833267734"
"32",Cu,certain,_u,Cu,DAS01,,MUP0032,"2641.564495926648","408733.7636174183"
"33",Cu,certain,_u,Cu,DAS01,,MUP0033,"18107.80280864111","7791718.663367301"
"34",Cu,certain,_u,Cu,DAS01,,MUP0034,"15107.31535701093","10725636.51853129"
"35",Cu,certain,_u,Cu,DAS01,,MUP0035,"74678.4115864256","59834589.16430371"
"36",Cu,certain,_u,Cu,DAS01,,MUP0036,"21977.45403309133","9861252.402966598"
"37",Cu,certain,_u,Cu,DAS01,,MUP0037,"21917.67604861212","7918261.9964147"
"38",Cu,certain,_u,Cu,DAS01,,MUP0038,"33952.06810758695","8609975.349358801"
"39",Cu,certain,_u,Cu,DAS01,,MUP0039,"623.1868952270243","14328.40394778385"
"40",Cu,certain,_u,Cu,DAS01,,MUP0040,"3268.2615564484","240247.8924864275"
"41",Cu,certain,_u,Cu,DAS01,,MUP0041,"43568.78387091567","16766542.93833674"
"42",Cu,certain,_u,Cu,DAS01,,MUP0042,"1105.726348082866","48884.07873921697"
"43",Cu,certain,_u,Cu,DAS01,,MUP0043,"10720.36003327111","2301372.690066459"
"44",Cu,certain,_u,Cu,DAS01,,MUP0044,"9195.417070522726","2905425.18949691"
"45",Cu,certain,_u,Cu,DAS01,,MUP0045,"14633.24352328776","3413958.550895532"
"46",Cu,certain,_u,Cu,DAS01,,MUP0046,"5923.102957720617","1804713.340390361"
"47",Cu,certain,_u,Cu,DAS01,,MUP0047,"2395.225290380872","148912.4443694264"
"48",Cu,certain,_u,Cu,DAS01,,MUP0048,"7749.208421806266","1080878.550466303"
"49",Cu,certain,_u,Cu,DAS01,,MUP0049,"1757.942115649627","219625.1810829875"
"50",Cu,certain,_u,Cu,DAS01,,MUP0050,"13291.22845626106","3592996.10288864"
"51",Cu,certain,_u,Cu,DAS01,,MUP0051,"4178.485466194637","1062934.191159783"
"52",Cu,certain,_u,Cu,DAS01,,MUP0052,"31444.54094184149","19243659.71941198"
"53",Cu,certain,_u,Cu,DAS01,,MUP0053,"27961.79982771593","9525177.378472401"
"54",Cu,certain,_u,Cu,DAS01,,MUP0054,"251132.5957744614","224492779.9109985"
"55",Du,certain,Du,Du,DAS01,,MUP0055,"6652.973355009769","508572.4565878006"
"56",Du,certain,Du,Du,DAS01,,MUP0056,"3381.492872347683","637706.6049454883"
"57",Du,certain,Du,Du,DAS01,,MUP0057,"19852.58336996662","6313553.132853623"
"58",Du,certain,Du,Du,DAS01,,MUP0058,"32287.6909081116","3938174.047548402"
"59",Du,certain,Du,Du,DAS01,,MUP0059,"47424.00584612514","20349252.34235122"
"60",Du,certain,Du,Du,DAS01,,MUP0060,"32082.7965340463","8594876.41285274"
"61",Du,certain,Du,Du,DAS01,,MUP0061,"11036.67974666488","6927576.675164549"
"62",Du,certain,Du,Du,DAS01,,MUP0062,"104279.3822210103","34030672.98581254"
"63",Du,certain,Du,Du,DAS01,,MUP0063,"82553.67028139287","14653764.20879794"
"64",Du,certain,Du,Du,DAS01,,MUP0064,"1729.062480701306","100363.9027733903"
"65",Du,certain,Du,Du,DAS01,,MUP0065,"39441.3729781577","12564896.18278589"
"66",Du,certain,Du,Du,DAS01,,MUP0066,"47377.25566181995","17796732.14506007"
"67",Du,certain,Du,Du,DAS01,,MUP0067,"26162.39523163671","9861924.731994973"
"68",Du,certain,Du,Du,DAS01,,MUP0068,"36190.12036082437","27001991.95950083"
"69",Du,certain,Du,Du,DAS01,,MUP0069,"24482.66833908839","15123994.3699697"
"70",Du,certain,Du,Du,DAS01,,MUP0070,"4560.356269642833","1490822.788927149"
"71",Du,certain,Du,Du,DAS01,,MUP0071,"27282.29703355671","9110770.821249582"
"72",Du,certain,Du,Du,DAS01,,MUP0072,"4045.692341222353","924483.1667438295"
"73",Du,certain,Du,Du,DAS01,,MUP0073,"18618.436445715","3568600.562568474"
"74",Du,certain,Du,Du,DAS01,,MUP0074,"5602.335201076594","1180255.041808124"
"75",Du,certain,Du,Du,DAS01,,MUP0075,"25757.310173632","6548752.342134515"
"76",Du,certain,Du,Du,DAS01,,MUP0076,"36018.18668121716","15427554.70019117"
"77",Du,certain,Du,Du,DAS01,,MUP0077,"4105.919308544311","737872.5522518894"
"78",Du,certain,Du,Du,DAS01,,MUP0078,"7092.211377797658","2604181.557222301"
"79",Du,certain,Du,Du,DAS01,,MUP0079,"1487.353646197461","138659.4854973248"
"80",Du,certain,Du,Du,DAS01,,MUP0080,"13327.34689186823","1733414.241115798"
"81",Du,certain,Du,Du,DAS01,,MUP0081,"2115.724734843654","243331.7787550387"
"82",Du,certain,Du,Du,DAS01,,MUP0082,"14444.91655680909","10522699.12483863"
"83",Du,certain,Du,Du,DAS01,,MUP0083,"8214.91480717864","4164734.104354219"
"84",Du,certain,Du,Du,DAS01,,MUP0084,"4746.228072237557","1004672.011730535"
"85",Du,certain,Du,Du,DAS01,,MUP0085,"3508.576106149688","209406.0159892465"
"86",Du,certain,Du,Du,DAS01,,MUP0086,"3899.251525872779","592607.0844058279"
"87",Du,certain,Du,Du,DAS01,,MUP0087,"18275.8568457871","11894431.64258488"
"88",Du,certain,Du,Du,DAS01,,MUP0088,"2396.797000890295","397466.718646518"
"89",Du,certain,Du,Du,DAS01,,MUP0089,"9586.062520593316","6043219.638574131"
"90",Du,certain,Du,Du,DAS01,,MUP0090,"5860.244404969596","615576.8582856539"
"91",Du,certain,Du,Du,DAS01,,MUP0091,"8748.496033215595","3540593.536906528"
"92",Du,certain,Du,Du,DAS01,,MUP0092,"9404.639149729548","3563087.983912374"
"93",Du,certain,Du,Du,DAS01,,MUP0093,"12542.31151307934","5283055.068034368"
"94",Du,certain,Du,Du,DAS01,,MUP0094,"6004.643288813621","1374083.683193723"
"95",Du,certain,Du,Du,DAS01,,MUP0095,"35612.48620399633","27090443.88377812"
"96",Du,certain,Du,Du,DAS01,,MUP0096,"6252.066701482519","1754886.850860488"
"97",Du,certain,Du,Du,DAS01,,MUP0097,"12453.72678952336","2214858.516028195"
"98",Du,certain,Du,Du,DAS01,,MUP0098,"2217.874871164843","295395.2247501623"
"99",Du,certain,Du,Du,DAS01,,MUP0099,"7388.271555318427","1514672.445611562"
"100",Du,certain,Du,Du,DAS01,,MUP0100,"43369.22379086661","27002807.47463342"
"101",Du,certain,Du,Du,DAS01,,MUP0101,"14301.60463610016","8161080.915995101"
"102",Du,certain,Du,Du,DAS01,,MUP0102,"4450.019853454105","1103316.015841075"
"103",Du,certain,Du,Du,DAS01,,MUP0103,"10050.82413426195","5051793.740020617"
"104",Du,certain,Du,Du,DAS01,,MUP0104,"4177.766687808059","1089431.840595708"
"105",Du,certain,Du,Du,DAS01,,MUP0105,"14200.71125493348","4019491.529813592"
"106",Du,certain,Du,Du,DAS01,,MUP0106,"27716.45468952198","13355464.89238692"
"107",Du,certain,Du,Du,DAS01,,MUP0107,"6450.801051588503","1924969.892623784"
"108",Du,certain,Du,Du,DAS01,,MUP0108,"2835.82815154978","461710.8877745318"
"109",Du,certain,Du,Du,DAS01,,MUP0109,"13618.55949013903","7009715.14990062"
"110",Du,certain,Du,Du,DAS01,,MUP0110,"21803.51551863792","3517875.86180157"
"111",Du,certain,Du,Du,DAS01,,MUP0111,"2668.940902509315","385295.7094222421"
"112",Du,certain,Du,Du,DAS01,,MUP0112,"44068.72485606351","25817523.47165659"
"113",Du,certain,Du,Du,DAS01,,MUP0113,"5168.40262285427","909630.4355693882"
"114",Du,certain,Du,Du,DAS01,,MUP0114,"7261.273065914333","2598054.997618354"
"115",Du,certain,Du,Du,DAS01,,MUP0115,"9713.792087607768","1904788.892447737"
"116",Du,certain,Du,Du,DAS01,,MUP0116,"16584.59034762838","7778808.511227034"
"117",Du,certain,Du,Du,DAS01,,MUP0117,"27363.30388010562","8438976.246205397"
"118",Du,certain,Du,Du,DAS01,,MUP0118,"11639.16117054177","6860079.864711631"
"119",Du,certain,Du,Du,DAS01,,MUP0119,"12661.09314758552","4125617.109501096"
"120",Du,certain,Du,Du,DAS01,,MUP0120,"1861.35493257496","239872.4689885621"
"121",Du,certain,Du,Du,DAS01,,MUP0121,"14265.98506971546","9992725.010459291"
"122",Du,certain,Du,Du,DAS01,,MUP0122,"52959.5183818042","23442627.81419362"
"123",Du,certain,Du,Du,DAS01,,MUP0123,"4836.912803915543","423795.4702889225"
"124",Kh,certain,Kh,Kh,DAS01,,MUP0124,"1326.970142332082","111223.1200751331"
"125",Kh,certain,Kh,Kh,DAS01,,MUP0125,"1911.306448832896","139952.7811652657"
"126",Kh,certain,Kh,Kh,DAS01,,MUP0126,"4371.123938206036","594731.7848541571"
"127",Kh,certain,Kh,Kh,DAS01,,MUP0127,"2019.567700678487","255766.9002801211"
"128",Kh,certain,Kh,Kh,DAS01,,MUP0128,"1647.269031184387","168327.7854658135"
"129",Kh,certain,Kh,Kh,DAS01,,MUP0129,"1107.626046317067","77219.40993861077"
"130",Kh,certain,Kh,Kh,DAS01,,MUP0130,"2348.803125710655","337672.1619729336"
"131",Kh,certain,Kh,Kh,DAS01,,MUP0131,"6104.535178106839","1399920.931822885"
"132",Kh,certain,Kh,Kh,DAS01,,MUP0132,"3809.484793442181","337397.2053146794"
"133",Kh,certain,Kh,Kh,DAS01,,MUP0133,"1473.797347978754","136624.5779122247"
"134",Kh,certain,Kh,Kh,DAS01,,MUP0134,"846.9019209460839","51804.40222575393"
"135",Kh,certain,Kh,Kh,DAS01,,MUP0135,"6014.536510224744","773147.2605450916"
"136",Kh,certain,Kh,Kh,DAS01,,MUP0136,"6071.600077079368","1489541.809824163"
"137",Kh,certain,Kh,Kh,DAS01,,MUP0137,"10358.33855183938","2289524.779215168"
"138",Kh,certain,Kh,Kh,DAS01,,MUP0138,"1109.271984739743","67811.84663568914"
"139",Kh,certain,Kh,Kh,DAS01,,MUP0139,"3308.022953682662","437097.751226971"
"140",Kh,certain,Kh,Kh,DAS01,,MUP0140,"96324.82994728904","50139269.79120957"
"141",Kh,certain,Kh,Kh,DAS01,,MUP0141,"2125.945510486817","219326.819914545"
"142",Kh,certain,Kh,Kh,DAS01,,MUP0142,"8070.726625840027","2535671.487028429"
"143",Kh,certain,Kh,Kh,DAS01,,MUP0143,"1224.360153824807","95533.21380008863"
"144",Kh,certain,Kh,Kh,DAS01,,MUP0144,"9978.624649538595","1765667.789052316"
"145",Kh,certain,Kh,Kh,DAS01,,MUP0145,"4264.899802289453","525254.5846992263"
"146",Kh,certain,Kh,Kh,DAS01,,MUP0146,"9667.535949968231","857445.9695529556"
"147",Kh,certain,Kh,Kh,DAS01,,MUP0147,"1547.525760086352","144589.7474885386"
"148",Kh,certain,Kh,Kh,DAS01,,MUP0148,"6013.787777654017","411150.9771958981"
"149",Kh,certain,Kh,Kh,DAS01,,MUP0149,"4627.671813720198","1125464.19617562"
"150",Kh,certain,Kh,Kh,DAS01,,MUP0150,"6305.368442693381","695232.0893921753"
"151",Kh,certain,Kh,Kh,DAS01,,MUP0151,"15664.54677146825","1741949.986734472"
"152",Kh,certain,Kh,Kh,DAS01,,MUP0152,"5542.830648276104","554366.7725852742"
"153",Kh,certain,Kh,Kh,DAS01,,MUP0153,"24298.26460862159","4293999.58860681"
"154",Kh,certain,Kh,Kh,DAS01,,MUP0154,"1101.36044697488","74719.75118140677"
"155",Kh,certain,Kh,Kh,DAS01,,MUP0155,"2288.447342748357","319009.9098927094"
"156",Kh,certain,Kh,Kh,DAS01,,MUP0156,"2324.679370334326","379316.1247517198"
"157",Kh,certain,Kh,Kh,DAS01,,MUP0157,"2588.692362165141","340497.6060808896"
"158",Kh,certain,Kh,Kh,DAS01,,MUP0158,"6656.208486139503","2323079.398681041"
"159",Kh,certain,Kh,Kh,DAS01,changed from Ktm to Kh to match printed map,MUP0159,"1144.707454427901","77965.86312915653"
"160",Kh,certain,Kh,Kh,DAS01,,MUP0160,"2550.14856643911","225760.510795561"
"161",Kh,certain,Kh,Kh,DAS01,,MUP0161,"1612.143348285299","139257.9314758855"
"162",KJ,certain,KJ,KJ,DAS01,,MUP0162,"6256.159916268468","1615807.737120785"
"163",KJ,certain,KJ,KJ,DAS01,,MUP0163,"45703.1992589124","12467188.13931266"
"164",KJ,certain,KJ,KJ,DAS01,,MUP0164,"4548.166468343722","444868.1524912897"
"165",KJ,certain,KJ,KJ,DAS01,,MUP0165,"2582.967260906361","111635.5194180656"
"166",KJ,certain,KJ,KJ,DAS01,,MUP0166,"1785.529239537555","68100.69876357524"
"167",KJ,certain,KJ,KJ,DAS01,,MUP0167,"18813.21093927663","5153994.010444577"
"168",KJ,certain,KJ,KJ,DAS01,,MUP0168,"8663.206086360042","3264501.501362294"
"169",KJ,certain,KJ,KJ,DAS01,,MUP0169,"78618.17644500775","26024966.37454775"
"170",KJ,certain,KJ,KJ,DAS01,,MUP0170,"14662.92414845802","3511291.221013225"
"171",KJ,certain,KJ,KJ,DAS01,,MUP0171,"110381.6788228438","59510606.5163199"
"172",KJ,certain,KJ,KJ,DAS01,,MUP0172,"6015.603378760048","1966649.592057659"
"173",KJ,certain,KJ,KJ,DAS01,,MUP0173,"43156.35928736711","9966994.12529185"
"174",KJ,certain,KJ,KJ,DAS01,,MUP0174,"15605.03775224659","4702290.922010723"
"175",KJ,certain,KJ,KJ,DAS01,,MUP0175,"113479.1287071587","45927572.33012898"
"176",KJ,certain,KJ,KJ,DAS01,,MUP0176,"13664.27695444282","5615046.898710076"
"177",KJ,certain,KJ,KJ,DAS01,,MUP0177,"12712.58198662676","4643219.422251742"
"178",KJ,certain,KJ,KJ,DAS01,,MUP0178,"22908.89643493009","16542903.32906674"
"179",KJ,certain,KJ,KJ,DAS01,,MUP0179,"25838.12108488951","5885383.601278638"
"180",KJ,certain,KJ,KJ,DAS01,,MUP0180,"31774.46875025445","9146777.802409986"
"181",KJ,certain,KJ,KJ,DAS01,,MUP0181,"1021.37787397361","50415.00579182538"
"182",KJ,certain,KJ,KJ,DAS01,,MUP0182,"1569.045350001834","139271.6653958855"
"183",KJ,certain,KJ,KJ,DAS01,,MUP0183,"12469.31149405642","5760428.17548607"
"184",KJ,certain,KJ,KJ,DAS01,,MUP0184,"5752.853740422652","830851.9060798771"
"185",KJ,certain,KJ,KJ,DAS01,,MUP0185,"2169.298417849025","129358.4896009877"
"186",KJ,certain,KJ,KJ,DAS01,,MUP0186,"50204.18659160728","16290407.3621312"
"187",KJ,certain,KJ,KJ,DAS01,,MUP0187,"3842.919794434636","350177.6615540712"
"188",KJ,certain,KJ,KJ,DAS01,,MUP0188,"3660.543674801674","488901.3784434076"
"189",KJ,certain,KJ,KJ,DAS01,,MUP0189,"7738.011587522496","1067513.029129852"
"190",KJ,certain,KJ,KJ,DAS01,,MUP0190,"32372.03103729623","11972459.69277728"
"191",KJ,certain,KJ,KJ,DAS01,,MUP0191,"19142.86238500676","5459368.357666757"
"192",KJ,certain,KJ,KJ,DAS01,,MUP0192,"12161.34853625695","4765392.489124915"
"193",KJ,certain,KJ,KJ,DAS01,,MUP0193,"32682.87270887938","13882106.2156667"
"194",KJ,certain,KJ,KJ,DAS01,,MUP0194,"15445.99009294022","8308958.547774917"
"195",KJ,certain,KJ,KJ,DAS01,,MUP0195,"29905.02989523415","7385037.960616988"
"196",KJ,certain,KJ,KJ,DAS01,,MUP0196,"4917.512433938183","910241.681282489"
"197",KJ,certain,KJ,KJ,DAS01,,MUP0197,"32011.29662347332","5276212.415042247"
"198",KJ,certain,KJ,KJ,DAS01,,MUP0198,"387660.8355844237","155485622.2355419"
"199",KJ,certain,KJ,KJ,DAS01,,MUP0199,"2618.715596419746","195770.0879642214"
"200",KJ,certain,KJ,KJ,DAS01,,MUP0200,"2668.242384881653","251365.4574929502"
"201",KJ,certain,KJ,KJ,DAS01,,MUP0201,"6908.892945416867","2355442.333552818"
"202",Kl,certain,Kl,Kl,DAS01,,MUP0202,"4448.822365544375","1185125.692140656"
"203",Kl,certain,Kl,Kl,DAS01,,MUP0203,"2861.709711700882","353014.216658556"
"204",Km,certain,Km,Km,DAS01,,MUP0204,"29875.36497244705","5764938.198696204"
"205",Km,certain,Km,Km,DAS01,,MUP0205,"8728.392913015903","1672967.760390709"
"206",Km,certain,Km,Km,DAS01,changed from KJ to Km to match printed map,MUP0206,"1465.32834157842","106669.4169154871"
"207",Km,certain,Km,Km,DAS01,,MUP0207,"13175.59249788217","1478476.04079149"
"208",Km,certain,Km,Km,DAS01,,MUP0208,"1680.015296433413","157899.328226174"
"209",Km,certain,Km,Km,DAS01,,MUP0209,"11717.4252857931","2504930.510535069"
"210",Km,certain,Km,Km,DAS01,,MUP0210,"13742.22273844286","1977668.856879477"
"211",Km,certain,Km,Km,DAS01,,MUP0211,"57105.72516164033","16503636.64213427"
"212",Km,certain,Km,Km,DAS01,,MUP0212,"3341.776807160474","628306.307588185"
"213",Km,certain,Km,Km,DAS01,,MUP0213,"3120.326431153114","387770.0501243519"
"214",Km,certain,Km,Km,DAS01,,MUP0214,"13757.73101918183","3312543.719184058"
"215",Km,certain,Km,Km,DAS01,,MUP0215,"24021.42642778304","10527159.78785888"
"216",Km,certain,Km,Km,DAS01,,MUP0216,"13393.87256370595","2034273.165482165"
"217",Km,certain,Km,Km,DAS01,,MUP0217,"13789.10352988919","4276842.814160094"
"218",Km,certain,Km,Km,DAS01,,MUP0218,"22666.60872356073","9510379.987437701"
"219",Km,certain,Km,Km,DAS01,,MUP0219,"4200.823511364026","468419.8730380079"
"220",Km,certain,Km,Km,DAS01,,MUP0220,"43040.77230571357","14001289.73575079"
"221",Km,certain,Km,Km,DAS01,,MUP0221,"16036.12304517055","2520449.204608766"
"222",Km,certain,Km,Km,DAS01,,MUP0222,"10215.53993643795","1383854.754261316"
"223",Km,certain,Km,Km,DAS01,,MUP0223,"3183.294582168943","230799.3679103653"
"224",Km,certain,Km,Km,DAS01,,MUP0224,"14308.62048615476","2361775.306392725"
"225",Km,certain,Km,Km,DAS01,,MUP0225,"2292.782759879079","180070.4244746533"
"226",Km,certain,Km,Km,DAS01,,MUP0226,"3284.772592493962","306093.1848810159"
"227",Km,certain,Km,Km,DAS01,,MUP0227,"27425.40750180614","3965227.338850274"
"228",Km,certain,Km,Km,DAS01,,MUP0228,"2733.000170516617","217461.0966374532"
"229",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0229,"4760.322521475084","459858.9711685012"
"230",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0230,"4444.904893047493","676436.1153198263"
"231",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0231,"11503.30013273658","3570436.571141379"
"232",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0232,"2003.101247170077","127170.0291567745"
"233",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0233,"34855.55400718304","31776709.1354339"
"234",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0234,"3364.986336984024","412464.2220319666"
"235",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0235,"6525.56274793256","938695.9275224684"
"236",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0236,"2393.60981680779","159588.5227701655"
"237",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0237,"5868.132349333564","840391.2223593999"
"238",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0238,"89516.92218798643","41486711.8086018"
"239",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0239,"19783.01224552717","3579769.756257304"
"240",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0240,"35710.93700872785","57713547.41049632"
"241",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0241,"4218.807306562382","785301.2883977795"
"242",Ksmr,certain,Ksmr,Ksmr,DAS01,,MUP0242,"11171.65028712978","3115962.551770155"
"243",Ktm,certain,Ktm,Ktm,DAS01,,MUP0243,"10851.29370204305","2924062.983952989"
"244",Ktm,certain,Ktm,Ktm,DAS01,,MUP0244,"62049.93891761498","37012457.74546733"
"245",Ktm,certain,Ktm,Ktm,DAS01,,MUP0245,"5523.508315717575","683869.335241147"
"246",Ktm,certain,Ktm,Ktm,DAS01,,MUP0246,"1364.131264608638","109029.7701840417"
"247",Ktm,certain,Ktm,Ktm,DAS01,,MUP0247,"3011.426892815887","371181.1022713537"
"248",Ktm,certain,Ktm,Ktm,DAS01,,MUP0248,"3992.751348216342","1203744.830457753"
"249",Ktm,certain,Ktm,Ktm,DAS01,,MUP0249,"23074.0763525106","8173158.798311942"
"250",Ktm,certain,Ktm,Ktm,DAS01,,MUP0250,"25258.17297801346","16002959.38887978"
"251",Ktm,certain,Ktm,Ktm,DAS01,,MUP0251,"4333.430170507718","348276.1738489948"
"252",Ktm,certain,Ktm,Ktm,DAS01,,MUP0252,"14344.34662451745","5804784.438557953"
"253",Ktm,certain,Ktm,Ktm,DAS01,,MUP0253,"2036.956511059748","294739.0167730128"
"254",Ktm,certain,Ktm,Ktm,DAS01,changed from Ktv to Ktm to match printed map,MUP0254,"2112.11358546259","204772.6810590071"
"255",Ktm,certain,Ktm,Ktm,DAS01,,MUP0255,"2313.74872586849","248926.5927293713"
"256",Ktm,certain,Ktm,Ktm,DAS01,,MUP0256,"5436.61723983466","829441.9520228133"
"257",Ktm,certain,Ktm,Ktm,DAS01,,MUP0257,"11641.78795596436","2407558.021847808"
"258",Ktm,certain,Ktm,Ktm,DAS01,,MUP0258,"50907.82152966486","58226889.02986379"
"259",Ktm,certain,Ktm,Ktm,DAS01,,MUP0259,"7179.11376529663","1214543.894011586"
"260",Ktm,certain,Ktm,Ktm,DAS01,,MUP0260,"5955.181850172398","588510.4918933845"
"261",Ktm,certain,Ktm,Ktm,DAS01,,MUP0261,"8867.984266803622","2300380.458098632"
"262",Ktm,certain,Ktm,Ktm,DAS01,,MUP0262,"497349.3575397602","331410929.281292"
"263",Ktm,certain,Ktm,Ktm,DAS01,,MUP0263,"71785.35897154248","169967170.5841345"
"264",Ktm,certain,Ktm,Ktm,DAS01,,MUP0264,"21095.37497152764","12827798.32188128"
"265",Ktm,certain,Ktm,Ktm,DAS01,,MUP0265,"323163.2037864993","492987061.1711021"
"266",Ktm,certain,Ktm,Ktm,DAS01,,MUP0266,"2319.426710121525","222349.7000459092"
"267",Ktm,certain,Ktm,Ktm,DAS01,,MUP0267,"10543.17789573415","2994321.001885009"
"268",Ktm,certain,Ktm,Ktm,DAS01,,MUP0268,"2223.490973743065","260255.4974968221"
"269",Ktm,certain,Ktm,Ktm,DAS01,,MUP0269,"4084.012968662823","962627.6057247322"
"270",Ktm,certain,Ktm,Ktm,DAS01,,MUP0270,"10589.4459218564","2397713.658928602"
"271",Ktm,certain,Ktm,Ktm,DAS01,,MUP0271,"6729.686999060809","1602529.775350597"
"272",Ktm,certain,Ktm,Ktm,DAS01,,MUP0272,"43046.41682358507","28126540.16746221"
"273",Ktm,certain,Ktm,Ktm,DAS01,,MUP0273,"10623.91402239027","2404444.28888922"
"274",Ktm,certain,Ktm,Ktm,DAS01,,MUP0274,"48019.50591989586","21130324.85708297"
"275",Ktm,certain,Ktm,Ktm,DAS01,,MUP0275,"8810.320372357546","1458228.315050825"
"276",Ktm,certain,Ktm,Ktm,DAS01,,MUP0276,"82124.56602965492","54630144.97955279"
"277",Ktm,certain,Ktm,Ktm,DAS01,changed from Ktv to Ktm to match printed map,MUP0277,"36509.64051694098","9541570.51881112"
"278",Ktv,certain,Ktv,Ktv,DAS01,,MUP0278,"9025.004090623086","1102935.902763787"
"279",Ktv,certain,Ktv,Ktv,DAS01,,MUP0279,"11832.56784862101","1776114.735348865"
"280",Ktv,certain,Ktv,Ktv,DAS01,,MUP0280,"45964.53139384071","59671438.79796657"
"281",Ktv,certain,Ktv,Ktv,DAS01,,MUP0281,"3145.859997422822","602589.1443329233"
"282",Ktv,certain,Ktv,Ktv,DAS01,,MUP0282,"11311.54065095503","4799826.003744636"
"283",Ktv,certain,Ktv,Ktv,DAS01,,MUP0283,"76022.73139409677","80805430.93727838"
"284",Ktv,certain,Ktv,Ktv,DAS01,,MUP0284,"9678.69122945142","3648425.003291938"
"285",Ktv,certain,Ktv,Ktv,DAS01,changed from Ktm to Ktv to match printed map,MUP0285,"7436.930170919349","1649870.7610275"
"286",Ktv,certain,Ktv,Ktv,DAS01,,MUP0286,"6627.795638834691","765677.7302314739"
"287",Ktv,certain,Ktv,Ktv,DAS01,changed from Ktm to Ktv to match printed map,MUP0287,"2140.038125078804","149393.8027650204"
"288",Ktv,certain,Ktv,Ktv,DAS01,changed from Ktm to Ktv to match printed map,MUP0288,"10222.51358222865","3936772.4992982"
"289",Ktv,certain,Ktv,Ktv,DAS01,,MUP0289,"123830.4039395708","126187028.4471126"
"290",Ku,certain,Ku,Ku,DAS01,,MUP0290,"5371.201532332972","885226.2950223871"
