OBJECTID,Type,Description,IsConcealed,LocationConfidenceMeters,ExistenceConfidence,IdentityConfidence,Label,Symbol,DataSourceID,Notes,ContactsAndFaults_ID,Shape_Length
"5933","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5933,"734.6812600054925"
"5934","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"merged multiple lines into one; modified to match printed map",CAF5934,"9676.147857384729"
"5935","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5935,"3759.606618521969"
"5936","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5936,"3636.256746668712"
"5937","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5937,"135.8396122612281"
"5938","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5938,"4402.466230113195"
"5939","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5939,"1171.652392133916"
"5940","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5940,"595.1978526220594"
"5941","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5941,"330.7906905576363"
"5942","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5942,"1508.324756316184"
"5943","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5943,"1261.727000983445"
"5944","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5944,"518.1357290534606"
"5945","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5945,"2270.899892711451"
"5946","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5946,"1235.772194610706"
"5947","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5947,"544.311527803629"
"5948","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5948,"560.052962597382"
"5949","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5949,"1914.331222356252"
"5950","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5950,"631.6686162128628"
"5951","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5951,"2613.635835253184"
"5952","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5952,"3729.166566195879"
"5953","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF5953,"1986.069824764189"
"5954","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5954,"1037.254267671547"
"5955","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5955,"3002.356277178682"
"5956","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5956,"716.8694103849842"
"5957","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5957,"687.8348553097924"
"5958","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF5958,"865.8305333699921"
"5959","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF5959,"174.3631079435061"
"5960","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5960,"1617.304919116551"
"5961","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5961,"5265.122455329809"
"5962","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF5962,"754.742467595103"
"5963","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF5963,"3971.368682100965"
"5964","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5964,"2425.454681353677"
"5965","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5965,"2923.868038508058"
"5966","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5966,"1112.367154547162"
"5967","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5967,"2317.329578041438"
"5968","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5968,"821.1332834389851"
"5969","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5969,"331.6352484059096"
"5970","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5970,"674.4299304717986"
"5971","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5971,"1002.662781949587"
"5972","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5972,"6278.591282658605"
"5973","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5973,"137.1681122291826"
"5974","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5974,"808.933247031493"
"5975","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5975,"800.8323366276538"
"5976","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5976,"365.3348754007007"
"5977","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5977,"699.9099559278801"
"5978","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5978,"413.8021826744058"
"5979","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5979,"424.9786769709124"
"5980","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5980,"1962.998291234473"
"5981","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5981,"1651.85726435198"
"5982","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5982,"1300.284059132881"
"5983","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"merged multiple lines into one; modified to match printed map",CAF5983,"1047.453123405057"
"5984","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5984,"2433.033181210513"
"5985","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5985,"341.2873106031922"
"5986","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF5986,"1213.995327876881"
"5987","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5987,"1944.857369191549"
"5988","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5988,"1457.742649638887"
"5989","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5989,"1852.091331894333"
"5990","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5990,"1482.254144229225"
"5991","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5991,"987.6810239246711"
"5992","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5992,"1900.356410228766"
"5993","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5993,"581.3500811409"
"5994","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5994,"1604.490486016282"
"5995","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,added line to match printed map,CAF5995,"1267.283383662548"
"5996","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5996,"546.6582549334129"
"5997","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS02,added line to match printed map,CAF5997,"2394.58039388429"
"5998","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF5998,"299.5543986126281"
"5999","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF5999,"5443.875848904234"
"6000","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6000,"865.8033070631993"
"6001","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6001,"865.3543577192307"
"6002","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6002,"1537.094487777637"
"6003","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6003,"2667.189294960961"
"6004","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6004,"1812.437414169531"
"6005","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6005,"1349.468646024155"
"6006","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6006,"950.3348424807739"
"6007","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6007,"3567.534300072508"
"6008","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6008,"1355.25039668061"
"6009","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6009,"2865.600445001539"
"6010","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6010,"1363.001743949363"
"6011","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6011,"1830.606518366507"
"6012","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6012,"1079.948807227254"
"6013","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6013,"525.436627513692"
"6014","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6014,"2736.803435010111"
"6015","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6015,"824.8242221543474"
"6016","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6016,"258.362749595976"
"6017","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6017,"1577.617192895853"
"6018","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"merged multiple lines into one and changed from 'fault, thrust, certain' to 'fault, thrust, concealed' to match printed map",CAF6018,"1719.050477247127"
"6019","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6019,"470.2812552174021"
"6020","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"merged multiple lines into one; modified to match printed map",CAF6020,"8069.27885994761"
"6021","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6021,"440.7634107585756"
"6022","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"changed from 'fault, thrust, certain' to 'fault, thrust, concealed'; modified to match printed map",CAF6022,"6987.906970237783"
"6023","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6023,"463.7462466997471"
"6024","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6024,"2813.486728747004"
"6025","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6025,"4723.04417794246"
"6026","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6026,"9274.356080195023"
"6027","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6027,"297.4272317423235"
"6028","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6028,"501.2817919419496"
"6029","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF6029,"319.8878770459728"
"6030","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6030,"980.0456944074763"
"6031","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6031,"11126.5048338276"
"6032","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6032,"1167.516061193877"
"6033","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"merged multiple lines into one; modified to match printed map",CAF6033,"5617.894090386731"
"6034","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6034,"832.8273598243055"
"6035","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6035,"1785.500186236431"
"6036","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,merged multiple lines into one,CAF6036,"3189.235159357509"
"6037","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6037,"988.1947161915537"
"6038","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6038,"2003.946379056667"
"6039","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6039,"1695.017536238881"
"6040","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6040,"475.5701462900082"
"6041","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6041,"1819.436350593227"
"6042","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6042,"709.771538853015"
"6043","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6043,"571.5550482589281"
"6044","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6044,"370.2901759592412"
"6045","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6045,"1844.157321114065"
"6046","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6046,"908.7866229562362"
"6047","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6047,"634.3417156575986"
"6048","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6048,"408.1545333333178"
"6049","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6049,"1240.336940886094"
"6050","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"changed from 'fault, thrust, certain' to 'fault, thrust, concealed' to match printed map",CAF6050,"2441.726934533609"
"6051","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6051,"881.6948866897064"
"6052","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6052,"474.0885126865284"
"6053","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6053,"1555.636867799997"
"6054","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6054,"576.4247916240035"
"6055","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6055,"2653.004754613668"
"6056","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6056,"13401.35478480055"
"6057","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6057,"430.9430509548186"
"6058","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6058,"1428.272901332856"
"6059","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6059,"1003.919239048897"
"6060","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6060,"1623.530896015857"
"6061","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6061,"508.2766539360243"
"6062","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6062,"10063.89833953078"
"6063","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6063,"1293.800631690874"
"6064","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6064,"251.7512672517632"
"6065","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6065,"1622.489888085311"
"6066","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6066,"1274.174588279372"
"6067","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6067,"3176.233797412258"
"6068","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6068,"829.4819865958914"
"6069","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6069,"2283.062373582684"
"6070","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,"merged multiple lines into one; modified to match printed map",CAF6070,"2000.723732013093"
"6071","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6071,"3017.61753308888"
"6072","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,modified to match printed map,CAF6072,"219.337556105912"
"6073","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6073,"1841.369858018707"
"6074","fault, thrust","fault, thrust, concealed",Y,"-9",certain,certain,,02.08.07,DAS01,,CAF6074,"276.0269794091725"
